,Protein,Group1Mean,Group2Mean,Log2FoldChange1-2,PValues1-2,Group1RepCounts,Group2RepCounts,CorrectedPValue,TM_M2012_010,TM_M2012_011,TM_M2012_012,TM_M2012_018,TM_M2012_019,TM_M2012_020,TM_M2012_028,TM_M2012_030,TM_M2012_031,TM_M2012_039,TM_M2012_040,TM_M2012_041,TM_M2012_047,TM_M2012_048,TM_M2012_050,TM_M2012_058,TM_M2012_059,TM_M2012_060,TM_M2012_066,TM_M2012_067,TM_M2012_068,TM_M2012_075,TM_M2012_076,TM_M2012_078,TM_M2012_081,TM_M2012_082,TM_M2012_086,TM_M2012_092,TM_M2012_093,TM_M2012_094,TM_M2012_102,TM_M2012_103,TM_M2012_104,TM_M2012_110,TM_M2012_112,TM_M2012_113,TM_M2012_121,TM_M2012_122,TM_M2012_123,TM_M2012_127,TM_M2012_128,TM_M2012_129,TM_M2012_130,TM_M2012_134,TM_M2012_135,TM_M2012_138,TM_M2012_140,TM_M2012_141,TM_M2012_144,TM_M2012_148,TM_M2012_149,TM_M2012_154,TM_M2012_155,TM_M2012_156,TM_M2012_162,TM_M2012_163,TM_M2012_164,TM_M2012_168,TM_M2012_169,TM_M2012_170,TM_M2012_175,TM_M2012_176,TM_M2012_177,TM_M2012_178,TM_M2012_182,TM_M2012_183,TM_M2012_186,TM_M2012_188,TM_M2012_189,TM_M2012_196,TM_M2012_197,TM_M2012_198
20,P27348,20.578149655358878,19.906834291338058,0.6713153640208205,0.2101346190505764,29,41,0.3895974148235842,20.148960435215866,20.264400288296315,20.06231082688608,17.382248918807772,20.906674077644702,20.9718787769207,19.925006852614516,21.533364447448353,21.42145764084966,18.999978439799808,19.375029070830774,16.107698615228642,,22.19972475251208,21.75928273070271,16.77440867800158,,18.03346767152966,20.532395709074574,20.65075822710179,20.444040408567343,19.576052603256294,15.936407791722452,19.745355245057063,19.397760350352158,21.2860973464567,21.51302397593398,17.413921320983,17.949293004209586,20.88225790358793,17.424014109498273,17.873266160215838,22.28670656703762,20.32989963519964,20.525550953097877,20.843738272211507,18.87082712471314,20.92289517172038,20.772015076040745,20.553709748046778,21.189386032490752,20.69969936141191,18.874075716569173,21.73304589716171,22.002057869781368,26.889545625530936,26.91817576449899,25.941319356002474,19.625872589912365,19.91837008370818,16.851034571198266,18.68540876457748,21.20705584413647,21.50740109675392,20.472129359211852,20.41086185320058,20.169260147493137,17.457641864415784,19.88985902735779,17.42678815329097,17.294849183101885,16.223263999940144,19.8810027372086,20.43897325153769,21.383628056058043,21.0189937190255,17.727553297252037,21.298245146827483,20.54276636729466,20.513967474962786,24.48635638139531,22.672078429585614
21,P04275,20.200161208632927,20.737377944476755,-0.5372167358438276,0.0642732368281419,30,42,0.19225652518068917,18.189237534171678,21.63387914917942,20.529405972584257,17.941808987974724,21.07090639841181,20.90440537272015,21.138313832225613,20.804519339854505,20.649245080266724,19.312735357697296,21.065782592013644,20.71902309889216,20.2514014063535,20.6494432316896,20.328999187887796,19.210104083182586,19.044089502650785,21.33150532300911,22.74921671866619,22.319920401807728,22.168841001289703,20.339003921914838,20.186545101440696,20.09087139521643,20.46656432721784,20.651913877014422,20.62777304248314,20.89667785175824,20.88126332511011,20.73253381378353,19.599253096898945,22.13496016724956,22.153043796897414,19.015751313170878,19.89861438231448,19.625282677189876,18.716164123536778,19.832874365908033,21.430726232979655,21.323460036443233,21.245188418457808,21.226357193810596,20.66338788334314,20.803026684962628,20.492054199547066,22.331225747772557,22.370779114464973,22.247075801640573,20.189458169408347,20.380923122123136,20.23397960267301,17.227380822229858,17.34750185354242,17.486029609369023,19.71940474100421,20.81414528469316,19.663943810755786,21.43836629083245,21.705568199113156,20.84893355236533,21.067980175614395,20.087490404688428,20.734137720185142,18.893034377416072,21.19018223963743,19.793600300324442,20.14124628624577,20.40729787347779,20.56668350402355,19.916481178299623,22.548137383723947,22.577647960208687
22,P01859,23.4304360738025,23.677029017602905,-0.24659294380040464,0.31926116068904825,30,42,0.48252889349711847,24.796322061811452,23.427605627604976,23.528544973374963,24.323173520307613,23.61665152570423,23.356444372881207,23.488172164253832,22.527950027123012,22.74874398743711,20.904685067466165,20.233290713378207,20.642861170736964,24.8227968725822,24.275379608852283,24.768018118547733,22.957537832466393,22.049647628860495,22.142893281195093,24.92101840937679,24.17440595746542,24.212900229643733,23.27359354570978,22.591405729243316,22.722475547621237,23.353774616529606,22.756439027451822,22.817806146573584,23.82155844946461,23.333390747499017,23.141579430041443,24.63892412327467,23.82115248880532,23.58472402973203,24.124788956569677,23.827807393486896,23.860730891966096,24.1866543294267,23.383293998217546,23.320719316319583,24.25364073125658,23.665377221310315,23.655014790145863,23.341568035774994,22.67745611066286,22.6637522948972,26.131468418075556,24.794796406927208,25.01693079118992,23.929372453911526,22.7939021131551,23.055246617855598,24.3332341070128,23.232688670811626,23.2009828625683,24.308729298398823,23.423281054337,23.181281874457742,24.09312402640122,23.006986195681,23.194083372206194,24.157118334041233,23.332228467777497,23.340222119041382,24.902298292047607,22.89291551186598,22.895535894565445,24.76611427319299,23.65295386565336,23.65202887930618,25.83642881314539,24.761311442064514,24.726365694655208
23,O75369,19.517347771102642,19.124959266963653,0.39238850413898874,0.6139587694868678,5,6,0.6876627548837645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.68241907198032,,,,18.1822233609764,,,,,,,,,19.807246509291865,20.617434864949182,20.27608916352086,,,,18.286980019297033,,18.598988298454277,,,19.83028408210716,,,,,,,,17.861818153119966,,,,,,20.261898599222885,20.931112334375175
24,P01042,22.50826805156411,22.505633790581612,0.002634260982496528,0.9743481656478616,30,42,0.8369580645924797,22.665499601312394,22.5790152519792,22.508989228456738,22.923133447160602,22.47533956695389,22.386836536520843,22.679454909029804,22.407753926728425,22.230463707456067,22.207820541495217,21.9661208678807,21.970662956258863,22.6901387460109,22.369628624151904,22.000897588049856,21.944600619731325,22.042953737152878,21.98605872315094,22.14908674131615,22.220330572753145,22.25540072334364,22.166286833309687,22.32956163826883,22.404222307052894,22.830571283764368,22.676661056048736,22.575166687451198,22.710011207987737,22.62548688801518,22.467763306412568,22.57081057739488,22.35826176342212,22.254974453214672,22.558998483862577,22.62250781017272,22.57918979335097,22.77655282230731,22.520683215549703,22.151954335093844,22.520138488462603,22.52369009004878,22.42405131224649,22.006013491681603,21.77777778693614,21.945060760634348,23.395784740734737,23.028361815662112,23.10137725843955,22.710247514271085,22.660648123508906,22.91258614692131,22.587161214865187,22.886644761085215,22.683013674502163,22.708902450060705,22.35517331586648,22.691518696206565,22.44804258727736,22.481623489979675,22.45996031685824,22.348862675084543,22.342580884953332,22.751201738526955,22.607897257499257,22.557275569259534,22.501687736381204,22.401414723565665,22.296290033045786,22.664713725610824,23.134485442391124,23.398417592444737,23.332204256765287
25,P01009,24.934940280592535,25.16539332853726,-0.23045304794472443,0.011087487706397474,30,42,0.058063422462449936,25.296454556496144,24.729495610052084,25.002494015629523,25.405038896944188,24.716706502248265,24.654988305143192,24.694032326342864,24.393626577468233,24.707388295205785,24.94188066773808,24.574758374604258,24.854678730076287,25.531602342063305,24.93508778426397,24.84972294334236,25.31390388302654,25.186605565723227,25.122095571886504,25.11789227017804,24.525326227850062,24.634100931022562,25.821299549220985,25.343523425208666,25.23873911119229,25.8422272146208,25.19864664737791,24.903890594850004,25.760611029122362,25.651004086273627,25.130827109011292,25.853456190738093,25.39848103746031,25.361211279944765,25.471763644573564,25.013098924469595,25.08287462196233,25.230701438181196,24.746695654075953,24.77338611064534,25.20989955130448,24.748005524508784,24.922684740017086,25.6342535229795,24.79715377177421,24.923861102881453,25.797538615352785,25.194368707317604,25.35346656853853,24.911200269532035,24.66575979378941,24.85252481316256,24.967449352498974,24.308900762028284,24.624356694431306,25.524014834832688,25.08739303822001,25.337099607682948,25.864641421748143,25.30721581306416,25.03752320074902,25.504657716704198,24.988221840408,25.17692009218586,25.222563523439536,24.842209700811374,25.009652338329985,24.899508895738787,24.291209804859946,24.568934131588836,24.847474513324666,24.515423145176182,25.048322761125025
26,P26022,18.73017626339792,19.89098703973138,-1.160810776333463,0.010699266759562977,14,23,0.05703091299517051,,17.287926431207346,,,,19.046740046694296,17.716191590839117,19.017083245810785,19.373985320008053,,,,20.662676904269926,20.424303080993052,18.636139623494508,19.52920209883973,19.163132058242333,17.635221834549924,20.067042323340896,20.242370264922737,19.993988429406492,,,,,,,18.774086901782248,,,19.563491095601613,21.051238311801054,21.882961538802668,,,,20.36317013064932,21.291448227033815,21.300374346916172,,17.898428086187405,,20.12622164317872,18.867357994632986,,19.542968836738083,19.797536417448303,19.56458485355927,17.308265292826547,18.709244493405972,17.60374601889628,,,,,,,18.107090764192545,,,,,,17.747109263439732,,,17.692731455327632,18.95673541211864,,20.529927579244884,21.66635434802612,22.57409333696345
27,P34897,19.373659836757433,19.556032991732614,-0.18237315497518125,0.7699138792242981,3,2,0.7569801520327627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.845139861896598,19.58553641999596,18.69030322837974,,,,,,,,,,,,,,,,,,,,,,,19.089854499265098,20.02221148420013
28,P00558,19.233363340033375,19.607146145045355,-0.3737828050119809,0.6890761038857454,3,8,0.7182578201681887,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77681719631915,,,,,,17.811920156409187,,,,,,,,,,,,,19.257458120764298,19.174899199983848,19.26773269935198,,,,,,,,,,17.94975725167356,,18.017961780391815,,,,,20.3796677218124,,,,,20.16120655132679,20.965128510265682,21.794709992164275
29,P62736,20.822133147119793,20.912665617355927,-0.09053247023613409,0.7728373683747967,30,42,0.7569801520327627,20.452468438865072,19.93906090495213,19.405717063994523,19.727081437732206,20.258508925713535,20.206108999789357,20.933520433005523,21.603203663415055,20.99626438370317,19.38901345787532,19.261748181619748,19.05337801601757,21.42504884921065,21.990832632195588,21.794429152631878,19.569967913821284,20.129639999772785,20.4481839723929,20.1199872062659,20.180203224230787,20.360203060512468,19.776620000621357,19.947259726223127,20.23474485381767,19.24303403101007,20.96008363793475,21.35881401650262,20.64217226790161,21.109752183789173,20.386981131644895,20.942333062235384,20.747482057943333,21.150196937511737,20.590255202184927,20.679819280771103,20.897171614969537,22.093401949544095,21.00707998355213,20.599648107571046,20.26002360201715,21.2294125560042,20.545560835137007,20.822203177263898,21.241199344922677,21.312123963742902,24.31611350511874,23.600997016436793,22.793931264805423,20.309436497958863,20.36191471929401,20.66979951834923,21.373470681461534,21.43149287340104,21.942531963608317,21.480198802215686,20.306243470394268,19.745049135510243,20.396373338835065,19.678555147477955,19.85408521302078,19.134074560432236,19.109606877421673,19.085000786308132,21.482694507406503,21.708861185675765,20.874721869445224,20.771393281731772,22.10773439943854,20.75022054383765,24.290742344756634,25.002616526374663,25.396146869292227
30,P33908,17.650004616463146,18.38515821310676,-0.7351535966436131,0.010391244830228867,12,29,0.055888046519339055,,16.784351003426636,17.69036082207502,17.357101445341666,,,,,,,17.568720357642704,18.111488169959443,17.892816637479214,,,,18.18904283428413,17.653948392238707,17.75024731612773,,,,17.625107133438267,17.75836897175014,17.623426147231633,,,17.98071112331579,17.877238469955458,,18.02956044557782,18.192954892632105,,,16.86865836552148,18.022088602780915,17.804303016001523,,17.86110738671462,,,18.148201060603064,18.17550819585901,17.965171161608122,17.859182043137572,,,,18.243444975240248,17.922286949852683,18.389752143026303,17.548316091546564,,,,17.9231553666574,18.31768293811219,,18.227556658692603,18.39070876465528,18.38005994529648,18.25719924061366,18.353982570502453,20.056125388142863,,18.441350644107303,17.85777825213738,,,20.829523887941747,20.49169762326781,20.549358143158155
31,P05062,20.574845080533315,20.244756681867575,0.33008839866574036,0.616692535623866,21,38,0.6881597079765382,18.47578078740838,17.861043467231877,19.710394814812204,19.662354719770377,21.273829381516236,20.75226303972292,18.784559534766924,19.01892610277254,18.716359848785366,,19.16735177283303,18.47926448992758,19.705741680171116,20.509078694279808,20.2868708529336,19.561913871632733,19.459834421191776,18.697493464916544,20.18846592288849,20.066825119458937,19.817039092685572,19.065792391405243,19.721052980026364,18.30194491009954,18.808233839263206,18.703297871361986,,18.80552708278175,19.846289508889903,19.610045459147255,19.956787837143793,19.092787175118698,20.46000981631932,,,,19.596991835584063,19.845559014963516,19.757241123301707,19.74591177615454,20.51848725443557,20.130411709625196,18.731465820814478,,,28.066291432014665,28.03115546020286,27.75708966404829,19.63648765302429,19.07119608015226,18.79983315258734,,,,20.794174192819092,20.42712698933408,20.360593490525275,19.84508584846943,19.87108792491698,19.75005149845896,18.51628804297207,,18.083317660554602,21.958310722277197,22.606874346819545,22.54604915301754,18.201029677429958,,,23.941574345763062,25.660962496346016,26.55469228429172
32,P08311,17.881023950113534,19.00376068392313,-1.122736733809596,0.2193731198493769,4,23,0.40173543727017796,,,,,,,,,,,,,19.627299758123577,18.39945243649116,,,,16.481641408565558,17.68010836459462,17.285776159981275,,,,,18.27045370911688,,,18.557555907626167,17.931560996804787,,17.567696614752123,17.96562162256691,19.94991840980547,,,,17.8088436848456,,,,,,,,,18.52940092285456,,19.718063649349162,,,,16.794989819684854,,,19.205346848550477,18.418487080486667,18.22111448652068,19.32977679334419,18.711363003995746,18.542913249024764,18.989433141308908,17.781257172315122,18.322662337285568,,,,,,,22.929843163401877,22.349313468615744,23.24069732067376
33,P13671,20.750498124640316,21.024178873240366,-0.2736807486000501,0.0779139428404042,30,42,0.2147787652554944,21.08368314158053,20.40742663404916,20.571755028475472,21.63046320229789,21.111594772225896,21.0989508015578,20.774186724831512,20.396815658061293,19.93518251633784,20.630693160612935,20.001030489594395,20.250796823775744,21.61687966487205,21.154225203840934,20.723628964072205,20.875229628310127,21.32595039399163,21.382023123013944,19.824471907929915,20.169080060834883,20.2932363757774,20.92729889580875,21.034688150705474,21.079813718206307,20.722258253522597,20.979585898169635,20.702307078234092,21.270785918666117,21.202996986658494,21.034367768536104,21.23107618775014,21.214827329369957,20.814324606758255,20.95979868902633,21.29179591614,21.175194478116286,21.28510697939663,21.003876658980637,20.854729973125007,21.594065500792556,21.557541561464088,21.487262247500443,21.073229894534894,20.938552337482534,21.036756814281585,17.744302007164592,18.22282666573217,19.991503839001673,20.926012762693194,21.239518070210757,21.435852459958912,21.394021741484465,21.588802608523338,21.603630603669185,20.970166807179215,20.88061367425046,21.105662409620123,20.927450899750177,20.944722662834987,21.101959121814797,20.9456747149388,21.296538692771584,21.506399368300624,21.251190917026996,21.32288912099755,21.42151556231042,20.773813713759296,20.781910831202,20.87269123691677,20.99388302930656,21.198329851156277,21.359026923459293
34,P50552,15.798511358470535,16.555213143682046,-0.7567017852115114,0.29672839134946505,2,2,0.4637352084702373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.157722948285873,,,,,,,,,,,,,,,15.431683746821808,16.16533897011926,,,,,,,,,,,,,,,,,16.95270333907822,,
35,P16930,21.802933151601696,19.19580748132424,2.607125670277455,0.053860991821342824,4,9,0.1692369058807456,,,,,,,,,,,,,,,,,,,19.414596744699942,,,,,,,,,17.682422496500863,,,,,,,,,,,,,,,,,,26.18752400356347,22.124696822030472,21.350971124481113,18.479545813617772,,,,,,19.01856859169722,,,,,,,,,18.983453345997905,18.482919067251657,,17.548540656331728,,,20.440581874897436,20.33434384303744,19.925835554217954
36,P04114,20.941923603041722,21.659932988422035,-0.7180093853803129,3.6497734482558574e-05,30,42,0.0007263049162029156,20.980962425823776,20.38825551706958,21.27556842016587,21.701911816767883,20.270060586820435,20.153085896772268,21.72991220236818,19.90187661799908,19.40824325613257,20.05590495895879,19.96180918758541,20.66145336175425,21.448588250665498,20.926176575278603,21.47656092216159,19.94622441721816,20.384271596080524,20.58288157050297,21.058180268640267,21.005963341150654,21.12159515693116,22.01713997069996,21.580181491297335,21.48725796859898,21.500025149571844,21.300226021331312,21.24242937024036,22.379331790287054,22.440112571433733,22.422737099954155,21.78028531925366,21.091843769350078,20.725892562002475,21.345112398452983,20.689999652121763,20.934536779204365,21.637923534964163,21.554170489323294,21.7884640479967,21.610263052191794,20.964142653460854,21.227849533029246,20.517438117225506,20.14747598853502,21.142878700877446,22.109907203690337,21.28031360013081,21.85621217704144,22.23324905539397,21.201178443879595,22.00139858752038,21.686942174983486,21.32629544760465,21.569795561974814,22.322173365687128,21.79372957316529,22.215415683813557,22.501522854539488,21.856352239488974,21.855426691175705,22.299114728122248,21.30632474536023,22.01670745665647,21.325169625234246,20.98617347553156,21.319622238789236,22.260165826454806,20.95658389096532,21.037166307925162,22.78193683196386,22.864371755943765,23.04443968368886
37,P48506,22.366285655528245,19.13383931565154,3.232446339876706,0.007866490972741176,3,2,0.0443046708559102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6488051812794,22.556976297745138,21.8930754875602,,,,,,,,,,,,,,,,,,,,,,,18.59075110390743,19.676927527395648
38,Q93088,21.63878481078169,20.577092908624994,1.0616919021566957,0.33597451761107755,9,12,0.49647719557874576,,,,17.68809293768309,19.37242629206061,18.1013459261639,,23.401154203932524,,,,,17.938558377662087,18.82492691482475,19.97345583141878,,,,,,,19.1132430489789,,,,,,,,,,,19.980981729015593,,,,,,,,,,,,,24.228071878081344,25.285953090407563,24.94007397141409,,,,,,,18.242971393779168,,,,,,,,,21.275686548132963,20.9020990733866,21.19976339202665,19.351721475066963,22.380223522225137,,22.78448511325818,22.86149815786148,23.827445323154755
39,Q15113,17.340338218313715,17.583898409697053,-0.24356019138333806,0.2235575379649684,22,29,0.40281335492811954,17.855999556520405,16.329127283849914,16.802257249992763,17.422880218513143,17.118367362224625,16.83780389659898,18.238311290710318,17.309517260372818,17.197350667930696,16.3778675070616,17.04541586046419,16.79951685611855,,17.338816164382944,17.742175467563158,17.684649680361627,17.475455560665445,17.463902031896883,17.64966321402212,17.95751149926241,17.471600590102444,16.173190684905794,,,18.00985982093605,17.185657208114986,,17.65840956174379,17.3140264513941,16.992866921923238,17.350982484376555,16.69464561507017,,18.247175692980683,17.3174426269757,,,16.943115675902487,,,,,17.598350253255813,17.10822336375364,18.790929412847806,,,,17.414002577964958,,,17.4338533302536,18.30997751256659,18.132707278732155,17.930892115236688,,,17.912483552179207,17.17238293139759,17.273767529426653,17.209658037848882,,,16.822996749895328,17.05918153179566,17.12554520873567,17.04381484385261,17.04404723425836,,19.06296746391728,19.71118385590053,19.257967937358522
